old                                      new
111fefaa6a727823c4023fe217edda06d6f5cf81 42dcad611bbd31213d70f43fb85a4c7420fb873a
119bc3bb8795dc5a1d2c1610de69a05d7ffc5085 d39f716f26371aa0b13dbf88d4079315e6041512
1222895855a489f6f5294d0d74a2e798125e66b0 39bdb7bdb541035c02556cc31fa34740aa6488c8
1229fa1f77055d5f15cfb2ce0f865b89d84fac39 037e198e21283aa99de08ceb139cc71d51beda34
126f28880e48c7c3ff3fb1fefb1a393cbe2b43e3 649ee9dd05c532d5bc771866870b90e2971a7a75
127fff8faacb7a17659afa32d0ff186420596523 aae0b79299c8144e084015fae4a1ade12f679c7d
12b844233a4a6d2f77878a3314777dcf668cc40f 3d67cdfe968e4c76f2e0a89e994a587be7ad3fd7
13227a9b9085fe286a17997f5736f52d3e730a87 7cc0e1502ac0807a053b90f2c56b75f25ae4d498
137ba65093c8a6476118e93cbe0f720f235e5dfe de0f4d3834075a58d897a06f8142cd60e42dae3b
13bb964e07cf935e0a642a3ee934e29be64b09ee 5145b077809f4268b2bfebff3fa2239fa4443a55
14122b69391604541b27263d485f7b57ed76e0a9 3a988aa1eaa4d60f1dea7a27b831bf66ad83b994
1509fe8552e586852eafb4ed58dbebe518526704 1af5a36f5df83931dfdef4be1f4ba034476c07e2
152518ab08789fbc70a704e24fcff014cad49806 46c441b2cee86546fb502a01f44bde47384469c8
15fa692113b3e2e3d8ff0b40f86be44ba3f652cb 110b948ff402f10c321271924bd24dee048bf089
170f29b66a7f47b2bb76e07185b02759ed5fd893 eb7ac4e06cd89b9ff47b04215df7e2866cee142f
173df535f3fdb35df3129222e3b7b7f93c70e580 a6c7df0764f61289743314bc276ff0c0ead85a05
18f556d5632cbceb19e0ac5079e149c37e33ee0d 935a8422033e9382e65933f921afe09bb253d4a9
1953d670e89f08961111670e03b7192a85a211f5 09f72ac55734f01ec111d32c543635f953b03071
19decfdaf3417d423adfe7026df6e9dbfda8e91a dfb5c12cf422605ce5ef44687d3d52cda1458812
1a3132030bda0ca290ec6669f1729d5fe115f6b6 9bb3a6033702ab3ff010145cfc723f25ba795153
1b5eabf1bed6fc6b0e849df2672f34c976b8a572 53a36b470af282100188bf161aa532f8784cf10e
1bc012691c38de24637105188f31fee40d0128dc 8ca870271d0a82d480cfc057a1a903908dcda340
1bca3424e8fc31e34613aef9300b58a8c9b85ee5 c54383d1e50544432562f05fcab3144a22cbbb00
1c0118bf353513c629c371d5fb8bc7a93231fd85 6b1f8575a0f5647f2fcd6ab1233ded4ecdc59fc1
1c216049c66fea91e7fcf3054655dbec742b271b e3c34992fdf76b3314eb1e64594a56ae904e0769
1c73bd5efed92fdbf5b42d7ce42a3d7d31793db6 3b3450accfeb8a573fd5c6cfb96c71ae6cb95661
1c9668f08858b9526be0c3732144eeeabc289ce7 dfb5232c50fc1caa8e31a25ce2db3b846ec14ddc
1c9be1f469dce5a4302e3b2dc73a4ed58d253167 7e0f33143f08a7adf17c97a381d4e654ff7d5eb0
1d1d9a14305eba0c0487a12ea4ea0e0fbf7fb2bc 931113ab7f01658e045903598ecbf73a438c3ce9
1d4ff0fc073327d5845e7317dc9205df493f470c 56121a45eb0be077a619d6b470c101fb90de8f69
1d5269ade802d7f9f3dd8f9861c9d06ba0786f29 72f3ad7ec3589a46f1ada62eac778e0405a46e6c
1d5c249cf6919632a171dd8c8e060b441ae57975 80401ad97cdaa5391f1a070cc8a5d722b785c1e5
1d6d7d40b75bde30618799dcef2ebd6fb92c8662 1531ae66413dc12b37e80ccdd8791708792686f8
1d94e5355d5a1a770bedae7f4a69f48913984983 3faba3097b031905b4805800e29bf1164167a798
1e0d2e911c4af03087544afb6c024b131c49ea1f e05ef538eefa1a2ec8a3c68bf9ea5d79e3f14bb4
1f3d7b72cb18dbde1804ba7e278851868c4bba34 270a6e774b0e43df242493c6771dc8b403605025
1f9506f2ae5674d2834e21ea147d798647053095 16bddafad34f1b9be95dca0cae4beb227058a148
1fabe09223b5c0b95fccc46e8fd32e0ed739c9aa 3b50a4853376984d20505405e256527f1d5da4f2
2031a38a64f7d9ff75ce0cb5e606b4f59e4277e7 7baf30763a451de31510633aa1d29910b95c3f84
2049c2926a936f8c22ea840c40e6c8a2125e9bec 37ca68cb908b401e7abd4310425aa553e86117ed
205daeb732218ac2407ef1f457a55e4231f296ae 24f9ebaeeacd83b3f2c1ae00ab27edb4af46528d
20f53b80ab9db9d357f1947cc4ef76266a1a5ca7 f7ba64e4851700bf5ceeac32b2d42475356e00d0
2179d3e4affa933873aea24a15ef004fa4366269 05b1718dceb19811b55eb4cac1defbaf5971623f
21fcf21aba68933168af33c3dbd67744e3ca7b83 3f7a08a2e0324f6c5189b8f76f1d33d70c72e5a1
22543b5d846002d744a6865a5faaf0ef022db422 26b03264eef854dc1ec2e6ff5b2eddacac21ec2f
22898187c317963cca3d74fa2706681a2ebaa6ad 7eaea665132249e455f7c20554edf5d137aea56a
2338c62dddcd5a04349b6c49edd7085a93a549bf a43c7416af7a9ab321fbcfc5284ebe9e9f4dbe4a
24210e8333d1c4796642a65ae9f6d192a7886523 3492f9eb4b6ea5850a9d1f09c75e8b0eb07a6da3
244d70a2a11c731645ae9cf4c2bfb461dab4e024 377fbc23078950da3c0fa0af538d17b69ebea475
24955864f4419109ec030213c9667e5857c392f3 74c0864b727b665fa5341c28d5cecc3988321cc9
24b11fb63496f43fbf69b10aec5bb39e9a3d2610 fe7188ac2e0481467b77f7d52f31ad8b745f29e6
25b83b1d0d140d93618ae02914d274cdcb17bdcf d2656ed452c019e429092782a15dca9535e516d7
26c6f7847764bb19d755eb50ab24c0ba15472bd0 30bf9c00be4763efdcad3059be46b6be59fb8ae9
273aa92f5c07747ac741887981f52e8639ebfe2b 40a2c705db41d50e267a2c206d603f9c7bf6aa1c
27ab59025596ccbc2a7ee9b57a34305653a2f379 e9869f8ec6eb25ea51f2c60dde25e0b24b995364
281f6b4ea6073a11cb2f26b905b2804ffe1276bb c2caf30a0f49bc6bfb4b628d9e13b43a47cf74f3
2828cbff4f70019d235ad9398daec85cb09a1d50 2dc4c11be57704fb7ca15917cfd059b8a4e4c1bf
28538aea0be91e48ad7d905d4b9cfa51d091e86f b027897ab96f9be0b7bfc22fbab679c49495480e
2856287b62b7ad504db607f0e1095395c0e120a1 0515fe4c454fa554cfd35f0d1aa26b1d2fa0ad29
2883f2cc776b2d792fd09da3c321be7deef24dd4 344b82aeee8b0d56b7318ab16da9dc5402baeb9f
28c8a5381efc6909fd077032b52bf596f8d3a4a1 ae5a9c1ca67b57c6dafb3a1232427e0c27a07be6
28db33afae7c4c0d38786cb035f886e0b8067633 0d39d6baac5a5a503a01211a6901f48bf0c9b83b
292007ec66e62378430f7afeb3c0490cfa18f56f 42aaa1a4a0f737631d42ebccb05ceb9d244f6169
299b80cc1890704ef0a7755de5a5cd60739e0e6a 4019026a182f46ab781c6e8e0fd6379a961f671c
29e0720b88cb956a4fff5d203950b914735e32a5 7d685b3430b3ea4cc01ac228e048d68a942b9eb6
29f00ec9b2e6b707dd64f218fd56511ba9b6e91c 3e64aaf783e512ec718c00d75844f41528bd2467
2a4b76f4c81fc7da5188dbd18d98de3e10cd89db 37e5ef2cd90f492d73c7e05447ca622c22412a9f
2b1a8528d5d5a88bfe7fabff7c0c1027b2a851b0 eee674d512565e10b78bcfd7c606fd9be1dfbbb0
2b572cf7437943bbb788adc2b9f0dd0ea851f64e 7db05acf34ca353df3558fb51bf5e63cd0ccba8b
2b63404d9c2587462b25fd3ad0624f1040c4270a 8bc8e1c356b83e4a72f17ef6099cc2743fe814d4
2c35313b7ec261eb5c6273ff1c2647ae9c1a70c1 451785be26ceaa061937cb522e68837406d7e025
2c9d8b25558baa7eeaa78e9d40fbb61937d1bed5 dbc03214dd5f8ee11cc7eea5ef6d599159796320
2cdd8664f47aed311f33e91fc230ae389028ad1f 3041923633e4807f4bf9cc518c32412683c6aeda
2d3e53c3c99d8631a27985f6c0dc0e677a6a1a83 38b4733f02aaa7f6b93af3579ce15928d6c6ee6e
2d9763df7d8a9e9080a7d125d6c284a342ee63b3 7cbe768c689322c08e9e472c3ae15e61865301ed
2dcaea18401dd46d543b446af678b191fcaa9806 aadf1cb50e9bcc26982d6a4babb62296aa34d6f7
2dd0688d3f7ba57f7a8b0d18e0da0181a8004a21 0544b266208b59af9480d964e01ab74ba8d9f5da
2dfbcd4009101bcb3919ab747c0362b1d1d54c12 aee2baa16fea4af79f7b374ccfd08e140bdc0939
2e7baca8402c95816a4de6a833f7e55e9c72c74d 769ea9b2c1871d2a6fe1b6608f9c36462af4255f
2e989fb68e4e20a14e828c1f3312bdb22666c0cb fd6719a8f3a1b32d922b7e6ae9f571aaa71f0a4b
2ea73dbdea9533fec58e3b916dc5037fe05a5d0c 1d53bf093cae0e4a24d2b2c7e43ccfda2ddd67cc
2eaee827106be12b033556b44ab347c47bbfb854 6e7720898102e69e4284b018d4723116ea16a80c
2f20f291f3ea92816789feeefd8cd848ef908218 37b776a62f571ceb4fa20d40891d03b1f48d0d63
2f3e2cb1acf246df09d47a293bcc2376969429ef bfaccc3e5725530f6dca1a825e6c73c70adb501e
302cf2addd8851e88826a63e13c70c5380560edb 0b293685ae325264d3a43d9d47fe211f8e162230
30387b02fd346bc6e02e64637e6aa67721b58901 993c38be432b7b19e29228f34ea3d5cf894eb1a6
304d52f5dc6f0459730d6cee98b85f80cb09342e d09a9a921e088ab1748a9d6b0fa63aaed1d76a62
306969e5fcfebe47c1ddf00f615a24f5b244d356 2daa4f88f504155a2e5f93bd9f0dbf52fa7bf075
312ba6d32ec0f96298e1f46cbebde7125e882dfb 2a9101fcead7da3e422ba16313ab86894ce57702
314350d213614187bf7ca7270a2b74366472344e 5b499f48b133d1f5c4dd42f20788ec32d3879be9
3178b367837c180befc93f5cc17344d6b01cdb04 502332e252896f6f3401e5e9d68074a265e4f736
32303fdd91b895bbbea7b610531f6f08be4bbdd5 3048d8bda04cdea5a87adaac2481cf30780b6f0b
3340987e553755ae12a9dc5a4b4c1d0cbd53ec9f 4971651846fb0131894ae156d12381e570f3cb9e
335b0889433ad240e86a74ebc9e3bface58036e2 2577dce1a21172a642cec8d3748be661100876f9
341b8d4e0680f6e749b60bb8490e3548b2c7c02e 7a34c441129b3ee27c7cd4761b427cdce1889139
346cf2eff43eb11bb6b8882a6666447225e7ca99 a8d39bfc1ab6153ff10da59de6c7d2deee2c8c1c
34eee19fd11bb2ab29f01e9f3a74a9273e2775be 1d54f7bcb2021da6e0f89e39b72d55d0db14fe7c
35ce6f8328f6a098b240309e45433eeff6649307 3e11a9b21f3a8e845dd89a5ca520d4053779e14c
36ad2fe13f34d367486ddd9f883af4328e23647a 481dff5f3d28bf80f7eb14c1d71923ba4787b3ea
370bf42438621e660494736908ac4bc095d5078d 91003773779a6aada2704491792fe39218aa677d
3794c21bb5ecbea9726c53a02d8c0d23670fbfae 53db6db51d414f8f6019e58095f39f518ab2eab9
382137d25fa8019f7ac3c1e0bf894ce653591bee 4bceb4e01e2acdf4dd8a6a9b4ef4242a0d9afadc
38cd13f57a858c46f2583b8bab6f887c6195f915 9ea57676151f3815bdc4dcaea640ce8d33658685
38cd69edff869efeb6a15e6cc6823b815771d826 9881c02023f2471f6382a9e2c9894182e392bea1
38df2ab09c314f29295e35ddca7e9a4c5e3c3f16 b7a4c41d4a4f9698132c1bcbcc80f16527cddce4
394954e62e831b46c1f9d2f44756b8b6b8f6c072 d8abcc480de0f0d6c6bcad7f6b6938d32e7308d4
395240cf3d7d40051c2b3432f2e03288fb693f00 0446215217984bdd9c837957f93f5b0512a37a4c
3977aa3b2dbcea80b81973022de42bb0d2303178 325bae603abcec21c0c2f2ae05d2ef74784b6f9a
39bffa9c9df49890638ce944d4e89196eecf10c7 553da7afe98c0df16f876bbb2611f021c450b12b
3af511fde2862e0d5e68d9edf61959a6402212f4 911b69ab703929ec804f9cf1e85155d46f4d7cfc
3b133a6d3502d9835c5a877671cb8fd0e852b674 f9e2c16e0c115b813f8aa04b1d19136d96a52522
3b46e26146369009ac1463461a612923624fca65 0a5e57324b66acf393ab3de6cda4106d24ee1a02
3bffbf479419d2abca316a63ca40ad71c0ea2591 74386618d705f2f53b22199d69c0e991dea8fc51
3c42d586dc34892cba2cf5940866460edcc6b667 de33e2d262d530564558b989941bd543545770ae
3c62acbea98ed0cd2b39cf21af7f7ec2cc7b6139 e0edd742f928798a636ce282089fbdcc8d070578
3d1bc4732f69679f83cc938fec6dff915b91629d 2d9e5056dcccf964568ac3b53a6ef82db381322a
3d41653229c5ca62abf0b75c81b97e8243433791 cd50e2c9b7baab2410cb0509cd7700f4c6a0025c
3e4e964924fe6e9f6e9ec189d8b07af6cbb40955 ab354a93882912982d3fc4a5c3c14727c90cceb4
3e7a3182aa87491a4809f832f9444650fd21ad2b 1d82b2606054ba6bc5fc2d872d787b223fcdaa14
3eae97566fe669a3dd1769a35d1c3e031ad6997f d37f124e001793e607c89c6425d4356d3d0856d7
3ec8efd065ee6394c2bd7a0653319335a36f681e 12305f245beb90f1b1bea317babf33be66c8ee3d
3ed2a80604f7b1f5032472e6002abca8c2666135 2548a5f2754e6819391047c535885b835904edc3
3f02818614d68e03e2dfee3c5ab98b8d02417497 df2db4a153f815bc4a9696bb6395964eccf38b22
3f0514009d6d37a5f3cc81f9031dccdd235df358 ec052ff4a881fee9b23939460fb1fbfaa70cd47d
40416f97ce612a2b403991ab4f42af49a6b23e50 efca5a82b20f581df92104b85daa47e22294a4a9
40a436c5fc8369bbef30777c62325ecde479ee0c 40a436c5fc8369bbef30777c62325ecde479ee0c
40ab5239048d9dcbdcba14c8d96c482354461d66 21307ecffe304f402552adb05c1829d7914a70b2
40cfa816518813e58179203b4da33ca669b8ec4f 13c209a40d4e46bdb717eda5d4f8ae837df4b4b8
40f38a90a0aed2be48654d05e1f833f3b5387081 1b005b7d5ead7fb2e04a045d3875f47e4940e80e
411aabd57a3dd069427127e4dcdc30723a2548ee 9470c6880de602c6f2b9e66736327bb7258d0f1d
42156ebb7dc81be430d05dcc96d1f5166375417f 72508354d89055b8d031ce232507366db9e37c45
4226031adda73edea417e834cd366c1e5d599f50 5a876b77387f33cb0121f5d0403542d36e0c6824
427165d93243995695f95cbbc14700eee1b243e4 b2950ae1be1f41438ea26e84ee52e29f2b2a8574
429be1fa7554c9d0cb2c50644da63b4eae5fd923 f93560dd7dd86c60bc8e93a816983e109c65368e
436dab43afaa7df301485290f45d8cc077895c6f b714f9060ab0e8f56c218bf7bee599a48763ad84
43b658303d307f1d48be9a12822446912c9e81d8 43b658303d307f1d48be9a12822446912c9e81d8
43d6503ae22976f36340a4c3ea96a59e057bee15 558629be649c0b55abf34d6346a9563aac5f0472
43e6521f170318786416b4b728fef6617257e252 deeb9bc7c7b5b7142858c7a8ac516a40cd6eb9de
44b0ef7dcf42c66629f036d7cabf69d147207afc 015a01da3b1eb244d60ab8ec20b42766a2fd19fa
4598a5502e725b61a499fb09dc7ab13ddfcf1511 51b100b867906aa12d5ccaa4ce33e78d6f60f5ca
462d2177ada5fa52cff848f083393c789cbcd639 514f75adef2eb8521fb6be4fe1de42fc3191d026
46dab7124f557fc4d3cc3ddca50243af163b0dc8 1041b12ee066b55c67d94cc6ea53787c4f3a6c3e
4767fc2ef682401df48689dd6acaaf287478cc06 873e43cfaba0e011907cfbae341c0d7b41068fff
478824120c521b91d327d027c99fd4f6e320b786 39c575760fdd2689c65492208e8b8387e5c37145
479e6a7befbc945c709f09b3e99b3b369c562f7d 32c89ae5eba204b7db6c3bc6cdd4be54390779e0
47bfa3d5e1063f4aa83194c63ed938be56608e8e daea8d0a0af9566dd43916f88d124ee499665faf
47eb349d88520418f96d7d4d44a14bcf58044139 c218f8f3e0a260db48df7f6b56bc78bf8eb0f03a
484ff13171ff162b46bd3e6eb2e1511efb5bc9ec 735b57ce7df48ffc343da4f22f872e83bfb74358
4927364dbf6c26cd8b5bbd4aa323b141a44bb550 d998332d5b2605140b1bb631b414701b036548c8
493ca9b926f0084d01caa8f613c014220baf8c25 cd2ab73be1eced3757eb850f851122d70dc24cff
4a362fb3f6af348d94fdc170e778abe8abfec2c7 4e1d9f0326a10b542fd1914e6b4d50076e6241eb
4a37a45838dd73543f3a5a97f470b952aff0688a 4e47dabcb6a142ed433a24f0f191d984286f6717
4af78dfdca87628ab012de93de54a880c71d0f64 b2113f33059316284d1fd8bf13bbfdce609422eb
4afb2002145b723aca8f35b957c57e75155ce232 c8b9c31dad54602646b2278aa31c22d7669125e8
4c4c104d148c8a8d0e0974e02766a692ca3d6edf cf5c778f9f2281af5d0194fa12cde1dd334faf91
4c4dd9bc835be50b18b3f27237634bda39507898 ff22397ecb461bc3fc5aefc8e195b59c5da80474
4d3dd7064a6c93f1a69224112ed640ed470b5db3 492d005696086b09049cab7533702ed5f0df21cd
4d4dd704c1cebd870b48d0355d3c9d14c0ce24f0 b22b8dc78f97abb3ef3febe75782e4b208c8ff30
4d8725048199e8ea2d9c107e7168972af8f33080 265222a8b316fae6bd186b63307c24d8e8e972d3
4dd3646cc09fa5d24dff7db17fb707ce4dcfd117 6751a1f16360aaadd197752e479db1fb9c3cb550
4e012f6fbc31f32c16857e3f27c89dbd048394ce 4e87f262e5c541f05cce66e6b747bba387daafa8
4e5a10284a337c0e90abce70c29abc0b6d7a8203 f5a2ab965a7e4e9853815e941a64936290a8ed99
4e840e7a09f016ec0e23067483c49fdd75fdd29e caf5b0262c9ad42cf734c7bc6c496a39fd759cb0
4ed3c504cda34550391c8973b5ffe758eab7f419 4d29e861a0560a182f037aa27c8fa1374ca5660d
4f14169ff884e0116ae303b9dc93001b2e60799f 4df8c98cc0644ad567de4e1e3b8b7e4ada27e907
4f8ef874e0960c3588e1862500ed56e0014b5f98 4f8ef874e0960c3588e1862500ed56e0014b5f98
4facac9203af39c11a2fd9b036bb58828130b24f 18e71e13fd7e74ad9b6ad4bda100cb479fe91542
4ff5ee6a9adad8933995555db394022ad89f907e aa0b35d9c1dd6f3554b8c5a7ba3708fcf3b0d2bd
5081ce2eda9b45b1b198b8fcd2d80fce4a4a052e 95a0446a7747c9b14cc22eff43587754cc587644
50a7532cc33962b17dcd88eaab07ac1d6362870e feeec6b8c9bb87c9830e890f58c05217ce518bd9
50fe3e382496ec1981b452af2e29361e58b11448 2706f39ba358c7183cbaebd028bafce0d3b0aeb4
51b6ddee3ecebe428a25b30ca05e92b0de894725 1e9128450a9e1dfbe37b8b9a3bf1e3f3fbd211fd
52f6e9062a489c798c6aaae07560c41faef0c2f2 6f58e18807ae25eafc62bf3b0dfb6a30b7087017
53046fb63f172911e2081a4c2c531956a2ad2072 9cfb57db29efca808a0c982cada2516336345bd7
533b72223a656452c7d9dc503dde7e2b648266db 8185db65c8b19f32592ba6642454868cde3e3045
53942fa3b3480757fb104266813c7812a6df4f7b eefeefac2ba65ea41c3e3f190213cfca0e052ec9
53a7bf2a75b0f60645160cb290d93440141fc07d fded5ab6e44109ac705c5eed09fcf6fce01a5a90
560b174310f20be57a5025d8a521e7949c603a39 2c6de48def43ef4d5c9920dfd18e7aeb517084e6
563a845eb481cff7eb66eb6af0d4b4dd0fe3ca0e 02fd9f04cd5d6be1caed34fd4ddf3fd8b6fd04c3
56a255944673e4bb43c7b227e87dea07fadc00f3 681bd5f8318abfd40168f615c91e382cb17c0db9
5747ca7c15f09e977b68babeca7621019bbf7b2d d9e31d399912486f4b153736358390b5790be282
57b6b888dd4c75539df4feddba8755d1fd33a805 c075a611558bf8a088f8e71d6e146b4b7278f8d7
57cb3bd4541f03304c97aac45b16ce2e154e6f7a af50b92ad942b86292625ab94e01bb2bbc2e31c6
580537850ecbe155bd764fc7a3b358a602e81b20 6a0d5913c9e2dbae5380f243ca20412c132a8366
588c911081dde1d4ea48ec62ff36ad6c7f7cc5bf 8aada9cc6253e0f15533642dae3470444ff35f13
59ae5d7007ad9a76c719d39199e8e80927149c1e 87c177daf18b9fdcde440f05902c0d3ed9c374db
59cdb93b779e1a804acfd9210b57d125bb7f9c0c fcfe747de2587c0dbf32c1840ec0c38754966172
5a07f67fddceee879c5d841ab999e4e7e2c819b2 2af212d1d08fd1792e0f62334b7dc54cbee195a1
5a4f6799949df43131fada6ab14bb4364072b6d5 7a7a1155703cb5d54059744c01fc16653689b37d
5a7e2b306dce93c6ee0b7cc9a3df2b023fb264f2 a798c350db8869ef6f88ad11daba836f496e6675
5ada53f15014c814e806a5a836a297cdf43046e0 e80cf6f3f936ac838f1aac9331657bcc124840a1
5b080e2725b1c31ea38217373dfc9efbedda4ad9 ac3462580edc76149cafd34548148a09c070e1cf
5b0d3c41c5a6bbb20a3d2c31e89d41bbb29a3b58 b1976fdf3cd97175f938517fc2adb9811175ea92
5b77c92725a1bc28953f399510f7745b230e1239 9071f3203651ff4ee389c50e4bfcffadb1210139
5bc6ff9a4464481cdc8e405d184fd2d3c3dc4333 1949461eb5f6d4885aa8f0d764b52d23febd2a49
5bd7a91c1b60b260e6250d06eabe6e0c142be442 d506870cfdc341e32e411f9dd6a665dddec6079e
5bdd23fb62fb70ec22dbe9a64a8aba3822212fec 27348d6d7f7b0f7c27412a8f5909ad4c3decfb1d
5c62471639c3de464cd97daa7d9a09c34b6ee337 40968aebb93fcec13cedb9aa5834acae4d369e9e
5d120e60bc263d92d374b55820423518ba4487e0 ffb750f57e4b72f1ef6d991743d3ba0044814703
5d239b67cba3153400a03addbc0ea93c7200bc6e b9611454caef49b7fa2f84b67924d174260b534d
5d59b0459cc44a1900c4cee30080458c1ca8c81e b7c997ab2c7230da3f4f6db07414cf7b0e103782
5d5fd4bf1ff8f56062892b5b999ff510b433e9c4 efcfc9dedf4afa19935a3a59f6d6a1627c72e476
5dd3beb79c843353faa2fe0578733faffdaf2bb2 5c978cb57857ae44f4118e997218100ea4a8c621
5e515857e035d6f41a3b883bb46be68e53e83b76 05d454cdc1348c1512773be18fc36fca41916c18
5ea6106ba727be2cc94add639cd5797dc895e0f6 44616bec3ffefa40004bc56a5f7c22893d5ebf31
5ebc87619fd052d12de8fb1ed21ed7b928fe13fb 59c9fe51d5428d40cfec4fb7f0f19ab936e6cc48
5f99b2692150f7b71bda0ad3a75c02c05de0d6bd 09f0977ad3ddd8f19777ccfd0c12c19533d018cc
5fd9b1fea32541340bb74651c92df1805219192b cb82c9043f5b7cfa0362e519e1db5ae2c1dedee4
5fde91a0223f5e62c459a5832851962cae8d9f2e 8ba809114ce297faaefa4e4b6767e05855f727c1
5ff2354481763738ac997d8d479cefe6ad7c7ff7 647329c2b4492ced3998b51c8855612ac86ba1e1
5ff8c131722a9e2e6acc820bfc62cfcba433546e abd6d72807ee33e9d3d75fa6c9e3d7f66bc90061
6049b4eb98c548c8934cd4cb1fc5c7c87f12aa46 e644fbc10eb6e0af8d69c7a9e244ffa3de635155
606af68a7f2283b8ee3de9d9e862762b28886ff6 b426c643a2c8d9cf39a78c69b6e309b3ddc713c9
607205bbacfd3437c6ba8e2bf16da79b932178a4 b451e1b87996c16def6f5de9d8351fa6f051cef2
608263a08c4daeed491b125de45fb7648f4f4b1a a47f18f41a2be6cd8a028a503e56287db93a0889
60bfcb1c63f7a26c47220631d1dbb1305bd3a26b 353310608c88c6996901b3246e9b1975265afbf6
60ef3f3f7e0dd77654482c29b09e96d8011bc091 d5a44a975267834d1640dd90249ed58f6a8a3bb7
61011ce723e8cb5c498149e7348df34d30378104 cc7ac84b4210f24d782efc27b319234f1939fdad
612ae2c0c99f717e336eedb596887818c46381c8 06e2b0849340e1602055fff0b0387797ba7719e4
6148388d2269bb74c6859517582ed00f4b8e6439 6bbaa4ce1d22307fba5c5e6aef3c206ec5dce445
61ec722f553b5a8468b7f30b71c90bcc7104ad13 b6811139c80af0534dbb94ba87331c51f6573543
